Sem. Cat.,EN,NT,Audio,Speaker,Source,Ques. / Notes,Sub Sem. Cat.,original spelling,Entry #,Page #,CR,see,Literal Meaning,Speaker 1,Speaker 2
fire,kindling wood,tso groa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kwánʼ uzhí tʼetsʼedháyʼ,389,54,CR75,,,Tommy McGinty,Johnson Edwards
fire,kindling wood,tso łedenezyát,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tthyat (detʼaw),390,54,CR75,,,Tommy McGinty,Johnson Edwards
fire,matches,kwánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łetsʼíʼ,391,54,CR76,,,Tommy McGinty,Johnson Edwards
fire,paper matches,kʼók kwánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łetsʼiʼ lyóʼ,392,54,CR76,,,Tommy McGinty,Johnson Edwards
fire,wooden matches,dechan kwánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łetsʼiʼ lyóʼ,393,54,CR76,,,Tommy McGinty,Johnson Edwards
fire,poker,kwánʼ uzhí tʼetsʼedháyʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kwánʼ atáwʼ,394,54,,,,Tommy McGinty,Johnson Edwards
fire,red coals,tthyat (detʼaw),,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),not sure about the parentheses - should we keep it this way?,,dintthʼin,395,55,,,,Tommy McGinty,Johnson Edwards
fire,smoke,łetsʼíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tso tthyáʼ,396,55,CR77,,,Tommy McGinty,Johnson Edwards
fire,smoke dust,łetsʼiʼ lyóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,egáʼ,397,55,CR77,,,Tommy McGinty,Johnson Edwards
fire,soot,łetsʼiʼ lyóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok,398,55,CR77,,,Tommy McGinty,Johnson Edwards
fire,sparks,kwánʼ atáwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok kʼúnʼ,399,55,,,,Tommy McGinty,Johnson Edwards
fire,tree brush used to start fire,dintthʼin,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok tʼéʼ,400,55,,,,Tommy McGinty,Johnson Edwards
fire,wood chips,tso tthyáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok tʼrúʼ,401,55,,,,Tommy McGinty,Johnson Edwards
fire,wood shavings,egáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok tlʼrúʼ,402,55,,,,Tommy McGinty,Johnson Edwards
fish,fish (any) ,łyok,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fish body parts,thíʼ,403,56,,,,Tommy McGinty,Johnson Edwards
fish,fish eggs,łyok kʼúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fish body parts,tettháʼ,404,56,,,,Tommy McGinty,Johnson Edwards
fish,fish fins,łyok tʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fish body parts,tʼa,405,56,,,,Tommy McGinty,Johnson Edwards
fish,fishs scales,łyok tʼrúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fish body parts,sru,406,56,,,,Tommy McGinty,Johnson Edwards
fish,fish slime,łyok tlʼrúʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fish body parts,sru,407,56,,,,Tommy McGinty,Johnson Edwards
fish,dog salmon,thíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fish body parts,téłi,408,56,,,,Tommy McGinty,Johnson Edwards
fish,eel,tettháʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,táłi,409,56,,,,Tommy McGinty,Johnson Edwards
fish,grayling,tʼa,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,téłi,410,56,,,,Tommy McGinty,Johnson Edwards
fish,inconnu,sru,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,táłi,411,56,CR78,,,Tommy McGinty,Johnson Edwards
fish,coney,sru,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,gyo,412,56,CR78,,,Tommy McGinty,Johnson Edwards
fish,jackfish,téłi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,khak,413,56,CR79,,,Tommy McGinty,Johnson Edwards
fish,jackfish,táłi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,telyók,414,56,CR79,,,Tommy McGinty,Johnson Edwards
fish,pike,téłi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,hutsum,415,56,CR79,,,Tommy McGinty,Johnson Edwards
fish,pike,táłi,,,,,,hudlro,416,56,CR79,,,Tommy McGinty,Johnson Edwards
fish,king salmon,gyo,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,salmon,łyok chí ndo,417,56,,,,Tommy McGinty,Johnson Edwards
fish,male king salmon,khak,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,salmon,uchíʼ mbra thóʼ,418,56,,,,Tommy McGinty,Johnson Edwards
fish,lingcod,telyók,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,cod,tatsʼaat,419,56,CR80,,,Tommy McGinty,Johnson Edwards
fish,lingcod,hutsum,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,cod,mbyaat,420,56,CR80,,,Tommy McGinty,Johnson Edwards
fish,lingcod,hudlro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,cod,łyok degay,421,56,CR80,,,Tommy McGinty,Johnson Edwards
fish,lingcod,łyok chí ndo,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,cod,sakay,422,56,CR80,,,Tommy McGinty,Johnson Edwards
fish,lingcod,uchíʼ mbra thóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,cod,shaankay,423,56,CR80,,,Tommy McGinty,Johnson Edwards
fish,sucker,tatsʼaat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,legha,424,56,,,,Tommy McGinty,Johnson Edwards
fish,trout,mbyaat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tezráʼ,425,56,,,,Tommy McGinty,Johnson Edwards
fish,whitefish,łyok degay,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,whitefish,tizráʼ,426,56,CR82,,,Tommy McGinty,Johnson Edwards
fish,sharp-nosed whitefish,sakay,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,whitefish,tʼráánʼ,427,56,CR81,,,Tommy McGinty,Johnson Edwards
fish,sharp-nosed whitefish,shaankay,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,whitefish,temyánʼ,428,56,CR81,,,Tommy McGinty,Johnson Edwards
fish,whitefish (spawned?) ,legha,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),"the ? is in the dic, perhaps check with speaker",whitefish,téłrúnʼ,429,57,,,,Tommy McGinty,Johnson Edwards
fish,whitefish,tezráʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,whitefish,téłrúnʼ dáláwʼ,430,57,CR82,,,Tommy McGinty,Johnson Edwards
fish,whitefish,tizráʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,whitefish,tetthíʼ,431,57,CR82,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",fish hook,tʼráánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fishing,łyok détthʼánʼ,432,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",fish net ,temyánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fishing,sháʼ,433,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",floaters,téłrúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),not sure what these are - clarify?,fishing,óʼ,434,58,CR83,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",floaters,téłrúnʼ dáláwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),not sure what these are - clarify?,fishing,kʼekʼák,435,58,CR83,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",sinkers,tetthíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fishing,tráʼ,436,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",fish spear,łyok détthʼánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fishing,trá adhóʼ,437,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",fish trap,sháʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fishing,trá tthíʼ,438,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",fish trap (sack-like),óʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fishing,kʼádetʼe,439,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",gaff hook,kʼekʼák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,fishing,intínʼ,440,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",arrow,tráʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bow and arrow,intínʼ tlʼyáwʼ,441,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",arrow bag,trá adhóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bow and arrow,tthyaw,442,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",arrowhead,trá tthíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bow and arrow,kháʼ,443,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",arrow feather,kʼádetʼe,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bow and arrow,edíʼ kháʼ,444,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",bow,intínʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bow and arrow,kʼonkʼéʼ,445,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",bowstring,intínʼ tlʼyáwʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bow and arrow,kwʼankʼéʼ,446,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",caribou fence,tthyaw,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,kʼonkʼéʼ,447,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",club,kháʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify not a group of people (club),club,kwʼankʼéʼ,448,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",horn club ,edíʼ kháʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,club,kʼonkʼéʼ dhyáwnʼ,449,58,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",gun,kʼonkʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,kʼonkʼéʼ dhyan,450,58,CR84,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",gun,kwʼankʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,kʼonkʼéʼ łegéʼ,451,58,CR84,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",rifle,kʼonkʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,inʼéʼ,452,58,CR84,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",rifle,kwʼankʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,shágáánʼ dégro,453,58,CR84,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",barrel,kʼonkʼéʼ dhyáwnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify gun barrel?,gun,kʼonkʼéʼ udhyáwn,454,58,CR85,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",barrel,kʼonkʼéʼ dhyan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify gun barrel?,gun,łak echʼi,455,58,CR85,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",double-barrel,kʼonkʼéʼ łegéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify gun barrel?,gun,kʼonkʼéʼ tthíʼ,456,59,CR86,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",double-barrel,inʼéʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify gun barrel?,gun,kʼonkʼéʼ kwánʼ,457,59,CR86,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",double-barrel,shágáánʼ dégro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify gun barrel?,gun,kʼonkʼéʼ túkíʼ,458,59,CR86,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",single-barrel,kʼonkʼéʼ udhyáwn,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify gun barrel?,gun, kʼonkʼéʼ tínʼ,459,59,CR87,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",single-barrel,łak echʼi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,kʼonkʼéʼ dzák,460,59,CR87,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",bullets,kʼonkʼéʼ tthíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,kʼonkʼéʼ zra,461,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",gunpowder,kʼonkʼéʼ kwánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,shágáánʼ,462,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",gun sight,kʼonkʼéʼ túkíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,kʼonkʼéʼ tʼetsʼadandi,463,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",gun stock,kʼonkʼéʼ tínʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,khya,464,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",hammer,kʼonkʼéʼ dzák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),clarify related to guns?,gun,eka,465,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",pistol,kʼonkʼéʼ zra,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,nákʼyáʼ,466,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",shotgun,shágáánʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,khyá tan,467,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",trigger,kʼonkʼéʼ tʼetsʼadandi,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,gun,tso dzák,468,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",pack (sack) ,khya,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,echekʼeyíʼ,469,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",skin stretcher,eka,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,tanning,mekedro,470,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",game look-out,nákʼyáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,sra,471,59,,,,Tommy McGinty,Johnson Edwards
"fishing, hunting and trapping",trapline,khyá tan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyóʼ tʼyóʼ,472,59,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",apples (dried),tso dzák,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łétʼyóʼ,473,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",back grease,echekʼeyíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,meat,łétʼyóʼ dan,474,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",baking powder,mekedro,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,khi dettho,475,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",beer,sra,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,métlʼáát,476,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",bread,łyóʼ tʼyóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bread,dzíʼ tsʼaʼáʼ,477,60,CR88,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",bread,łétʼyóʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bread,kʼotʼyan dzíʼ,478,60,CR88,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",bread in loaf,łétʼyóʼ dan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,bread,łat,479,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",butter,khi dettho,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łat tsʼedétthʼúnʼ,480,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",chew made from fungus ashes,métlʼáát,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyóʼ gan zra,481,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",chewing gum,dzíʼ tsʼaʼáʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,tʼók,482,60,CR89,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",chewing gum,kʼotʼyan dzíʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,máʼ,483,60,CR89,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",chewing tobacco,łat,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyóʼ gan,484,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",cigarette,łat tsʼedétthʼúnʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,ekʼe,485,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",cookies,łyóʼ gan zra,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok,486,60,,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",cow milk,tʼók,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok hecháʼ,487,60,CR90,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",cow milk,máʼ,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok gan,488,60,CR90,,,Tommy McGinty,Johnson Edwards
"foods, beverages, tobacco, medicine",crackers,łyóʼ gan,,,Tommy McGinty and Johnson Edwards (Selkirk Indian Language Noun Dictionary 1977),,,łyok nenetthák,489,60,,,,Tommy McGinty,Johnson Edwards
